duration,retry_count,status,error_type,message
1172.02,1,failed,none,task=clickstream_spark_job.load target=inventory_snapshot status=OK run_id=job_21492_3bfb9c committed partitions=2 at 2026-04-27T07:29:40Z
1120.71,1,degraded,schema_mismatch,"dbt contract error in model raw_customers: missing column updated_at, extra column legacy_code"
2931.97,0,success,none,dbt DAG dbt_marts_run completed successfully for table raw.orders; rows=859622 duration=2931.97s job_id=job_94440_f4f88f ts=2026-04-16T09:18:49Z | attempt=1 hostname=worker-10 memory_mb=4133
2.42,7,error,schema_mismatch,"dbt contract error in model stg_payments: missing column updated_at, extra column legacy_code"
5074.95,0,failed,missing_file,Input path not found s3://lake/clickstream_spark_job/dt=2026-04-26/part-000.snappy.parquet; job_id=job_69830_f295ae
1761.72,3,success,none,dbt DAG daily_orders_ingest completed successfully for table mart.revenue_daily; rows=1338055 duration=1761.72s job_id=job_92100_b836ef ts=2026-04-04T12:39:51Z
677.49,6,failed,missing_file,Airflow sensor fraud_features_etl.wait_for_file failed: gs://bucket/raw/stg_events.clickstream/2026-04-01.csv missing
1708.6,2,success,none,task=billing_export_load.load target=crm.leads status=OK run_id=job_71339_8c040d committed partitions=11 at 2026-04-17T19:08:15Z | attempt=3 hostname=worker-20 memory_mb=10681
1303.0,2,error,upstream_dependency,External dependency not ready: watermark behind by 50 minutes for pipeline=dbt_marts_run | new provider response='BACKPRESSURE_LIMIT_REACHED' trace_id=b7813578387a
789.45,4,success,timeout,SLA miss: upstream batch still running after 789.45s for dbt_marts_run; marked timeout job_id=job_48503_024c7b
4501.14,3,error,upstream_dependency,HTTP 503 from upstream service during extract for stg.payments; circuit breaker open; retry=3 | new provider response='BACKPRESSURE_LIMIT_REACHED' trace_id=1da4ad95c1b7
1525.32,0,success,none,dbt DAG dbt_marts_run completed successfully for table stg_events.clickstream; rows=1599506 duration=1525.32s job_id=job_70331_767cc6 ts=2026-04-24T05:37:38Z | attempt=1 hostname=worker-11 memory_mb=8960
